,Open,High,Low,Close,Volume,Adj Close
2024-06-13 01:50:27.900680,37841.23381316362,38838.333797718624,38063.421337635,38365.14033496651,1966002511.9713337,38365.14033496651
2024-06-14 01:50:27.900680,38712.58074330456,39516.71074851293,36822.492605581014,38131.65150103622,1859650548.1455834,38131.65150103622
2024-06-15 01:50:27.900680,38177.563137701574,39483.53954433231,37221.0447598524,37618.042118177895,2699403371.4723477,37618.042118177895
2024-06-16 01:50:27.900680,37037.47916723835,37935.473597723714,37544.20140066628,37748.28344697618,4631354055.534136,37748.28344697618
2024-06-17 01:50:27.900680,41031.01464805927,41316.23968739999,39356.54154137854,40503.15045332574,3028238586.954873,40503.15045332574
2024-06-18 01:50:27.900680,37765.85192518391,39868.475718948655,38162.32579162446,38334.94200951954,1751681523.261292,38334.94200951954
2024-06-19 01:50:27.900680,38913.16088227677,39571.12575820913,37951.937099930656,39171.506597806445,1307886677.5234962,39171.506597806445
2024-06-20 01:50:27.900680,37722.67350455136,38395.65159329585,37291.68724680025,37358.786585408045,3784624580.551701,37358.786585408045
2024-06-21 01:50:27.900680,36370.123883757566,38221.87428053515,35191.52632494323,36870.44117564438,2531195057.745551,36870.44117564438
2024-06-22 01:50:27.900680,38617.94920379381,39307.415468324005,37536.20449084941,38132.94839886292,4287323786.341437,38132.94839886292
2024-06-23 01:50:27.900680,38752.8765624236,38604.32884788517,37276.83206306793,38244.78061163876,3638043074.563081,38244.78061163876
2024-06-24 01:50:27.900680,37076.131907681454,37723.677749732225,35930.2185323051,37065.06022761709,4184965802.165474,37065.06022761709
2024-06-25 01:50:27.900680,35597.43370400083,37737.594908876745,35647.55341688733,36314.44666131322,2087784157.673795,36314.44666131322
2024-06-26 01:50:27.900680,36783.47185712513,38127.57944623317,36550.16529773014,37099.50303410214,3769435689.8442326,37099.50303410214
2024-06-27 01:50:27.900680,36501.69684679474,36341.27042477806,34523.108115966716,36331.7703688601,2056247938.7748752,36331.7703688601
2024-06-28 01:50:27.900680,37309.60838768784,37997.85994975494,35080.368155260105,36605.05453613864,4756273917.801167,36605.05453613864
2024-06-29 01:50:27.900680,36885.26607884226,36756.58889006298,36165.36407233721,36691.80701901063,3545497126.1334977,36691.80701901063
2024-06-30 01:50:27.900680,35671.46850541008,37360.493734806965,35416.721178688356,36017.51967520751,2298047200.7013683,36017.51967520751
2024-07-01 01:50:27.900680,38654.7518689839,38837.913582894005,38383.38689582195,38448.658289491104,2078047449.1690905,38448.658289491104
2024-07-02 01:50:27.900680,39288.80069052936,41105.13441458044,38757.384609343164,39226.06193128615,1763706340.286574,39226.06193128615
2024-07-03 01:50:27.900680,37364.41280550367,37630.57755762935,36859.84306807867,36950.792441031335,3778563835.574911,36950.792441031335
2024-07-04 01:50:27.900680,36610.4993419871,37803.25222989436,36642.033446433656,37195.237277730026,1874862451.9917092,37195.237277730026
2024-07-05 01:50:27.900680,36881.649104042175,36772.26743192948,35219.46893340938,36500.54269999556,3381213063.709956,36500.54269999556
2024-07-06 01:50:27.900680,37545.34608250459,38056.22886973646,35806.77198299564,37483.47349418453,2058540107.7014294,37483.47349418453
2024-07-07 01:50:27.900680,37317.96275924909,38245.411004217545,36239.72028358117,36639.412557637996,3647875779.175474,36639.412557637996
2024-07-08 01:50:27.900680,36318.86168529291,38370.84809920997,35899.726766336455,36550.044862303504,4259758914.1621566,36550.044862303504
2024-07-09 01:50:27.900680,37342.156384210946,37829.15104342886,35377.34462876772,37145.10621195132,4112100972.578613,37145.10621195132
2024-07-10 01:50:27.900680,38820.10147309097,39016.606166055055,36939.59839205705,38160.64266683507,4043405323.723127,38160.64266683507
2024-07-11 01:50:27.900680,36261.92997547608,38178.13170362505,36768.204008692635,36847.79558711066,1750889622.7690082,36847.79558711066
2024-07-12 01:50:27.900680,37155.01380209064,38134.40666726582,35604.19691942439,36516.37384624447,1353539787.9380748,36516.37384624447
2024-07-13 01:50:27.900680,36306.60671756117,37104.32318544384,35013.679888070794,36035.78235768324,3795795313.9495425,36035.78235768324
2024-07-14 01:50:27.900680,34760.26236333965,36064.162951757884,34412.61137657421,35371.71615852221,2473388855.1774054,35371.71615852221
2024-07-15 01:50:27.900680,37035.7191900358,38103.163229391925,35856.20698769516,37332.94382904008,2729384905.613389,37332.94382904008
2024-07-16 01:50:27.900680,38142.075135202394,39142.753961755094,36633.094695689244,37827.09333413254,1124596371.1735642,37827.09333413254
2024-07-17 01:50:27.900680,35828.42623859114,36465.2583889702,35310.58032850777,36459.39159232042,2038305797.1001968,36459.39159232042
2024-07-18 01:50:27.900680,37638.082458021476,38676.966022839944,35737.243633274666,37514.77819451531,1134705615.4978561,37514.77819451531
2024-07-19 01:50:27.900680,39774.0968956395,40732.168258014484,39555.705690029565,40020.81230567189,4516743090.404991,40020.81230567189
2024-07-20 01:50:27.900680,41520.967727891104,42961.96906660779,40115.57885576132,41321.11317611437,1973586732.874122,41321.11317611437
2024-07-21 01:50:27.900680,38801.350744755495,39703.178266769,39168.06391789385,39519.43140617367,3229348678.2920322,39519.43140617367
2024-07-22 01:50:27.900680,39567.876348184225,40135.10532265428,38696.71559402131,38988.45057208888,1155917282.6445217,38988.45057208888
2024-07-23 01:50:27.900680,41307.13460566013,41514.2535559746,38942.075495666126,40539.33744180199,3667389565.2226324,40539.33744180199
2024-07-24 01:50:27.900680,40472.55618045276,41003.3612537531,39046.83922897282,39727.4630731849,2292109383.0163755,39727.4630731849
2024-07-25 01:50:27.900680,40702.675946652205,40430.91560308881,39236.87648735929,40300.234848666616,4591676747.830664,40300.234848666616
2024-07-26 01:50:27.900680,40678.073259924546,42486.3559160553,41041.59767853008,41289.008149762776,4552472755.736143,41289.008149762776
2024-07-27 01:50:27.900680,40612.09531906331,41325.33606478587,38620.603386087896,40196.840736865204,2301162473.446991,40196.840736865204
2024-07-28 01:50:27.900680,39401.464288477146,41291.2211945338,39518.232087275355,40165.26804579353,4603843582.761871,40165.26804579353
2024-07-29 01:50:27.900680,35782.69906811763,37580.77870877976,35764.5562444095,36480.016700966466,4984630693.995115,36480.016700966466
2024-07-30 01:50:27.900680,35161.52321133238,36609.104240119574,34163.654318597226,35411.371372774694,4301662656.495792,35411.371372774694
2024-07-31 01:50:27.900680,35163.25247932895,36595.17823012249,33660.547515722465,35179.23343356154,4379485391.020916,35179.23343356154
2024-08-01 01:50:27.900680,34287.49370836119,34378.222465917046,33329.769060802784,33920.59845085753,1996034944.4363596,33920.59845085753
2024-08-02 01:50:27.900680,35920.20177850635,37129.770234315154,35192.693853097255,35658.75835681305,3306809595.431025,35658.75835681305
2024-08-03 01:50:27.900680,34121.385047312804,35047.282271428325,33025.260990980205,34195.38014813009,1269023655.8694715,34195.38014813009
2024-08-04 01:50:27.900680,33474.804069736914,33910.84000558569,33180.79601650873,33780.68592930123,1379671747.2866788,33780.68592930123
2024-08-05 01:50:27.900680,34622.41450943121,34046.754209799525,32920.68590635842,33947.371701872755,4995570448.1331625,33947.371701872755
2024-08-06 01:50:27.900680,35378.08345868229,36075.84188211739,34974.04345147735,35482.855385783405,2306556997.703644,35482.855385783405
2024-08-07 01:50:27.900680,33954.70248033147,35356.00006194049,32658.687565104232,34020.85668346094,3992735648.1953855,34020.85668346094
2024-08-08 01:50:27.900680,34789.7323013476,36512.004558022185,35070.639881161536,35264.21396300986,4226660212.107266,35264.21396300986
2024-08-09 01:50:27.900680,35726.72708225661,36702.64703068655,34052.2438728283,35310.33413535054,4432093084.028917,35310.33413535054
2024-08-10 01:50:27.900680,34585.96092688702,35207.70899789074,33235.191833498735,34320.0733986933,4990513189.608625,34320.0733986933
2024-08-11 01:50:27.900680,34444.91763855109,35600.68021890895,33193.46534916021,34833.985933766955,1965985941.0274715,34833.985933766955
2024-08-12 01:50:27.900680,34491.72541320898,35336.30443676817,33519.384790033335,35077.68973762656,1161403307.438799,35077.68973762656
2024-08-13 01:50:27.900680,34735.174049631976,35052.09055529474,33651.380964844546,34486.18475842735,2644766071.978344,34486.18475842735
2024-08-14 01:50:27.900680,34806.85299488366,35343.755147646276,33326.24216741977,34593.05241351951,1520322679.3157878,34593.05241351951
2024-08-15 01:50:27.900680,33919.24181079001,34381.33034492573,33948.11901300586,34229.69207364941,1089703556.6482205,34229.69207364941
2024-08-16 01:50:27.900680,35000.866780065786,34760.06538231936,32687.0416662034,34380.82434261707,2441707308.5659447,34380.82434261707
2024-08-17 01:50:27.900680,34615.68449635282,36155.73371608926,34015.812240133106,35105.67847464906,4134953004.3009458,35105.67847464906
2024-08-18 01:50:27.900680,36753.48769170253,38208.813230390435,35632.18693790646,36853.23495070907,3264722764.9002833,36853.23495070907
2024-08-19 01:50:27.900680,36176.07452283629,37319.66531467167,33802.41903848971,35545.335455014596,2251111956.8414164,35545.335455014596
2024-08-20 01:50:27.900680,37810.387433513446,39701.93549781268,36271.453204079735,37932.18416141301,3617368021.9708786,37932.18416141301
2024-08-21 01:50:27.900680,36008.78897650139,36960.88703407071,34760.4789856078,35810.36240098973,1928072721.2352428,35810.36240098973
2024-08-22 01:50:27.900680,35537.16728699312,36434.910973692015,34778.520093536295,35683.3342199326,1057525784.2883401,35683.3342199326
2024-08-23 01:50:27.900680,36026.71855489168,37511.468471092485,35272.201347857794,36355.055307136674,4057413545.7457094,36355.055307136674
2024-08-24 01:50:27.900680,37409.96548424625,38141.14697584309,35838.77851201806,36699.496053004485,3494972339.4560366,36699.496053004485
2024-08-25 01:50:27.900680,35925.55231276219,36269.6539322127,35326.412575092196,36056.31557998932,4049210498.00384,36056.31557998932
2024-08-26 01:50:27.900680,36433.161046774076,36602.861250927584,34092.15318620721,35867.74308723617,1155752066.7506623,35867.74308723617
2024-08-27 01:50:27.900680,34994.390015471254,36861.98482017818,34428.598240628424,35376.52067417767,4348478511.322609,35376.52067417767
2024-08-28 01:50:27.900680,34392.04310294246,35459.00393141821,34727.806087145495,34791.3015329686,3478104800.145213,34791.3015329686
2024-08-29 01:50:27.900680,35055.15671927996,36746.680974893694,34866.0366290416,35725.169289806814,3253581402.8505607,35725.169289806814
2024-08-30 01:50:27.900680,36365.27267722636,37208.26197233607,35563.209147426845,36145.98679453811,3498456192.4581265,36145.98679453811
2024-08-31 01:50:27.900680,35251.420137539506,35764.657041840415,34218.4844954737,35437.78554698733,4457732987.473456,35437.78554698733
2024-09-01 01:50:27.900680,36974.769724038335,37103.686948520844,36031.799549715615,36443.628259619094,3347746026.235628,36443.628259619094
2024-09-02 01:50:27.900680,36778.500275386876,37433.75560386316,36399.92620509739,36817.954532881355,3323801519.552717,36817.954532881355
2024-09-03 01:50:27.900680,38471.81967811837,37814.04002947057,36860.67209449918,37764.574651721145,4962716628.263063,37764.574651721145
2024-09-04 01:50:27.900680,38038.605773492374,38569.78535634897,38476.98696277425,38523.18816273022,4026920668.274272,38523.18816273022
2024-09-05 01:50:27.900680,38169.15683523351,39178.72810537948,35969.932269989986,37614.53329821117,2769175221.804541,37614.53329821117
2024-09-06 01:50:27.900680,37434.32954135456,37530.21114430196,35204.83245352031,37024.692998990504,3829588000.131711,37024.692998990504
2024-09-07 01:50:27.900680,38312.73901423837,38883.810891286375,37466.426654998824,37901.99982589715,2556921886.7671537,37901.99982589715
2024-09-08 01:50:27.900680,39173.95366717701,39218.19571139362,38268.45678238573,38641.04233461976,1915501849.933996,38641.04233461976
2024-09-09 01:50:27.900680,39059.05634215909,40473.57555513668,36955.01673367138,38655.45628332722,3387407507.551038,38655.45628332722
2024-09-10 01:50:27.900680,39026.61575194935,39333.99949794117,37404.67571499077,38830.56748327458,4712728392.455806,38830.56748327458
2024-09-11 01:50:27.900680,39792.467444936585,41255.854995819085,38404.237030022996,40388.20169518849,4716558080.0618515,40388.20169518849
2024-09-12 01:50:27.900680,38974.77237980568,41450.577923860605,38314.04815676586,39717.44704830672,2367621112.4219613,39717.44704830672
2024-09-13 01:50:27.900680,41095.44461525826,42116.44177333081,39956.6756001753,40415.100296103454,3110709864.88678,40415.100296103454
2024-09-14 01:50:27.900680,40398.50849130282,40585.049126938255,39241.72233547475,40210.884000669415,1846543594.2794447,40210.884000669415
2024-09-15 01:50:27.900680,40463.44462609038,41593.96382793157,38685.66009890918,39989.11408373327,4982524437.995534,39989.11408373327
2024-09-16 01:50:27.900680,41340.02650975257,42318.377175881455,40071.027534024346,41370.60376871865,4924471631.471743,41370.60376871865
2024-09-17 01:50:27.900680,41800.4464788146,43475.368909786026,40330.621201553215,42450.2611718902,3598035718.829789,42450.2611718902
2024-09-18 01:50:27.900680,42889.72390814969,43833.14123058364,42018.115268989255,43542.538389426605,4217656238.7098937,43542.538389426605
2024-09-19 01:50:27.900680,45663.43727086021,45509.663825649426,44525.74451437062,45326.99261470925,3860400645.1348,45326.99261470925
2024-09-20 01:50:27.900680,45274.37397405005,47053.39757219647,45342.36126564891,45400.941092456495,3372632876.1578727,45400.941092456495
2024-09-21 01:50:27.900680,45830.054395432715,47537.14444935003,46030.99971328238,46385.709314397835,1213391987.9555907,46385.709314397835
2024-09-22 01:50:27.900680,45986.46644655374,47006.731970988854,43756.107173269884,46001.93313050302,2819057370.2106442,46001.93313050302
2024-09-23 01:50:27.900680,45687.422817167935,48193.99078047273,46262.12236915763,46497.958609417314,3699145208.669642,46497.958609417314
2024-09-24 01:50:27.900680,46515.12885857707,48137.688861913586,45860.531090428296,46363.11089070412,3710126455.5347385,46363.11089070412
2024-09-25 01:50:27.900680,46114.65420824372,46914.5568508123,46033.6230742902,46544.739884329036,2492490473.689534,46544.739884329036
2024-09-26 01:50:27.900680,47995.18996451475,48877.821933603234,46145.27231001588,47430.65306575947,4766767946.632122,47430.65306575947
2024-09-27 01:50:27.900680,45975.45422676511,46640.39421724894,44932.4412272435,46326.86768423895,1669428128.947124,46326.86768423895
2024-09-28 01:50:27.900680,49288.99872088984,51232.49233836273,47656.43134903931,49377.443302882835,3001437784.8622427,49377.443302882835
2024-09-29 01:50:27.900680,47020.54684770126,49532.696444667876,45717.060854863514,47957.40327648442,3763535906.203291,47957.40327648442
2024-09-30 01:50:27.900680,45496.594268916335,48502.22064876387,44502.040579983695,46288.22119004667,3788543223.567237,46288.22119004667
2024-10-01 01:50:27.900680,47766.34550272235,48138.04512576573,46165.51958219238,47972.64022031707,3594555827.075262,47972.64022031707
2024-10-02 01:50:27.900680,49135.31216789354,49315.05494334059,47906.25266628822,49174.77229728569,2101152853.8074408,49174.77229728569
2024-10-03 01:50:27.900680,50354.962190378785,50861.94856526173,49520.96625501023,50154.30375230488,1624826274.7464879,50154.30375230488
2024-10-04 01:50:27.900680,50733.49173698209,51829.272977327644,49813.84199627282,51159.83203618545,3543761307.3068433,51159.83203618545
2024-10-05 01:50:27.900680,51591.467935507266,51824.375297447885,48780.654778667624,51192.20582166382,3397208464.5577507,51192.20582166382
2024-10-06 01:50:27.900680,50601.02284128979,52142.78193270936,49777.19358786471,49882.47103935327,1717424041.1569638,49882.47103935327
2024-10-07 01:50:27.900680,50606.27831557167,50670.500945784566,49902.739621873065,50046.06073212757,3820556582.2822533,50046.06073212757
2024-10-08 01:50:27.900680,48184.723268019035,49756.186852814535,48561.465528813926,49088.70387408617,2820687966.9346256,49088.70387408617
2024-10-09 01:50:27.900680,50557.05550068829,52517.651679861476,50574.56782131017,50596.5067156474,3671042366.412612,50596.5067156474
2024-10-10 01:50:27.900680,49627.336795252864,51558.067792586546,49275.72442724894,50424.179661747934,4349468319.080603,50424.179661747934
2024-10-11 01:50:27.900680,48731.91227325274,51152.24082827333,49148.31592094107,49239.98020576908,1678913714.3076925,49239.98020576908
2024-10-12 01:50:27.900680,49766.5852037674,48975.84917557117,46560.02527269174,48816.30246962417,1076579471.9873466,48816.30246962417
2024-10-13 01:50:27.900680,48766.75625895704,50680.35768741888,47905.12344798222,49474.2468087863,4116410345.583147,49474.2468087863
2024-10-14 01:50:27.900680,48691.0899899604,48775.093348298906,46807.32017288623,48693.25556708618,3438789700.6104636,48693.25556708618
2024-10-15 01:50:27.900680,47779.1339078102,47703.35271093267,45642.29800049264,47554.3809955473,3798558278.488487,47554.3809955473
2024-10-16 01:50:27.900680,48339.571780804275,50124.473694240136,45891.25603247748,47951.23397384158,4352619899.954571,47951.23397384158
2024-10-17 01:50:27.900680,48468.6229071829,48689.90293203631,47440.378122126946,48353.25458804353,4211243739.298002,48353.25458804353
2024-10-18 01:50:27.900680,46736.30449060781,48940.148752814246,47149.863580541656,47671.09490900138,4843680587.715299,47671.09490900138
2024-10-19 01:50:27.900680,46722.616275899505,48016.296793692454,46057.174243123955,47049.210614225325,3143740315.408473,47049.210614225325
2024-10-20 01:50:27.900680,47458.88709039366,48248.93076130616,45402.51094461138,47425.28789892634,2953982530.6396217,47425.28789892634
2024-10-21 01:50:27.900680,44705.22212337544,47499.632191195524,45025.29167584356,45454.55593405216,2607548799.5629206,45454.55593405216
2024-10-22 01:50:27.900680,43358.21975241166,43666.43450708753,42824.87729577073,43618.83894562769,1614764171.3768182,43618.83894562769
2024-10-23 01:50:27.900680,41933.60023249868,44149.71274572415,41424.24790379437,42731.4770584033,3290428931.5280895,42731.4770584033
2024-10-24 01:50:27.900680,41784.767016287915,44548.47502702158,41808.71112736554,42501.20386449985,2108050097.303915,42501.20386449985
2024-10-25 01:50:27.900680,42765.34320979163,44145.14592136627,41353.324941389896,42942.39767637278,4685230048.851902,42942.39767637278
2024-10-26 01:50:27.900680,44270.562751015685,47035.2580013522,43459.60846075381,44930.655629951594,3332763217.1083903,44930.655629951594
2024-10-27 01:50:27.900680,46272.51216289545,46268.41700534849,45957.44510348221,46147.837599020466,3371360722.0324407,46147.837599020466
2024-10-28 01:50:27.900680,46321.30347334761,46935.55039037373,44342.015325454406,45972.893360479844,2419698643.5080404,45972.893360479844
2024-10-29 01:50:27.900680,46545.63466891983,46590.91081996512,44773.811557981884,45992.64359209391,1207957407.91083,45992.64359209391
2024-10-30 01:50:27.900680,44138.79417927879,46307.07863578517,44429.22599554266,44674.62114887664,1126975061.4919546,44674.62114887664
2024-10-31 01:50:27.900680,44100.02033440319,46887.41672602539,44041.325933509375,44694.48816609286,2693340576.61279,44694.48816609286
2024-11-01 01:50:27.900680,43651.89579193878,44922.34659079028,42273.72099121127,44353.4469648152,1338261512.3889513,44353.4469648152
2024-11-02 01:50:27.900680,45074.39548916704,46296.074325532645,42918.44055623369,44829.750129282365,3427387822.1605563,44829.750129282365
2024-11-03 01:50:27.900680,44136.193759524,44208.24039259263,41603.08785844558,43774.657590416144,4523892022.55863,43774.657590416144
2024-11-04 01:50:27.900680,43672.61052981665,45764.55295851317,43685.19001505756,44506.50915108923,4531659266.074888,44506.50915108923
2024-11-05 01:50:27.900680,47461.34696916956,47729.482612323955,45359.189452569175,46647.419935901074,3636181640.5289297,46647.419935901074
2024-11-06 01:50:27.900680,45707.89944345037,48803.93816751292,44527.35692300336,46541.98528030831,1844927325.891724,46541.98528030831
2024-11-07 01:50:27.900680,47231.29283634158,48588.108893662225,47054.22486211277,47153.40232781694,4451987325.435488,47153.40232781694
2024-11-08 01:50:27.900680,48590.99061042417,49030.123132211374,47054.78371252737,48188.02209321934,4544373741.252832,48188.02209321934
2024-11-09 01:50:27.900680,48366.31591842494,47930.998733253466,45852.57885658726,47659.11353496174,1786614339.8118348,47659.11353496174
2024-11-10 01:50:27.900680,48439.890826261115,48391.80767403695,46829.33346820599,48028.599009597776,3949704343.082709,48028.599009597776
2024-11-11 01:50:27.900680,48675.279354339254,48636.64590236854,47324.387001267,48094.81707586355,2146078195.7084918,48094.81707586355
2024-11-12 01:50:27.900680,47974.13440757798,48890.10168118508,46054.062043456644,48284.215266146035,4210561249.411719,48284.215266146035
2024-11-13 01:50:27.900680,47819.27398991305,49233.073784250606,45511.98451227362,47224.57470577795,4988951599.61441,47224.57470577795
2024-11-14 01:50:27.900680,46512.06142690811,48634.0718563405,46850.00463536014,47306.59490159914,1120104021.3175712,47306.59490159914
2024-11-15 01:50:27.900680,48825.80291033892,49324.585271787124,46768.095165434825,48066.70153561292,4589463463.163728,48066.70153561292
2024-11-16 01:50:27.900680,50351.37135106104,50544.08932295626,49116.34567209055,50255.69982426481,3490522134.3946323,50255.69982426481
2024-11-17 01:50:27.900680,52431.84512860462,54001.399739648026,50306.43516432964,51774.72493807373,4893530476.659285,51774.72493807373
2024-11-18 01:50:27.900680,55179.33286634897,57282.80711865492,52641.88691940757,55284.775784325684,2860038070.1057105,55284.775784325684
2024-11-19 01:50:27.900680,54391.2785644145,54263.66492281814,51824.846080338015,54080.68734665941,4389551722.285495,54080.68734665941
2024-11-20 01:50:27.900680,55628.869923087805,57536.90815153786,54029.6142968065,55570.1818962572,1249576274.3931088,55570.1818962572
2024-11-21 01:50:27.900680,56450.71506816269,57452.65381513119,53720.96427299304,55932.57909840501,2341116200.313183,55932.57909840501
2024-11-22 01:50:27.900680,58789.58416445931,60034.47916413412,56950.06526495905,59790.16058682344,1268066151.00484,59790.16058682344
2024-11-23 01:50:27.900680,57388.83511139067,59754.744056644544,57959.467289192056,58416.13641687067,4901372533.916283,58416.13641687067
2024-11-24 01:50:27.900680,56443.103956450745,58401.77692301575,56966.289975078864,57019.90998978875,4267895629.087347,57019.90998978875
2024-11-25 01:50:27.900680,55296.35174775044,56524.450101565126,55479.967531429094,56059.7858405963,4410189684.983882,56059.7858405963
2024-11-26 01:50:27.900680,53434.879253298895,55141.51421516202,52266.950273115304,52651.87517567568,4751860925.735577,52651.87517567568
2024-11-27 01:50:27.900680,51297.099660980704,54084.61132233133,49913.481221176175,51879.78437260908,1340413944.4791415,51879.78437260908
2024-11-28 01:50:27.900680,51728.60630234036,52460.42226660766,50662.43108898667,50762.36447997056,2542390370.0533333,50762.36447997056
2024-11-29 01:50:27.900680,50709.917006617194,52222.77566219651,48993.36643236826,51042.92967180933,1284139556.1760085,51042.92967180933
2024-11-30 01:50:27.900680,50964.173309333084,52683.32118845237,51495.18216475463,51620.54314323925,1843172406.2001145,51620.54314323925
2024-12-01 01:50:27.900680,55297.41462803362,56443.21154931186,54649.811888760436,54663.971787184586,1917463108.1506896,54663.971787184586
2024-12-02 01:50:27.900680,56658.71425635634,57836.72217734699,55489.777133885065,56301.29611776964,2876428844.190315,56301.29611776964
2024-12-03 01:50:27.900680,55386.63243742325,55563.09738203084,55338.407024696025,55390.63005352148,2074248669.8145704,55390.63005352148
2024-12-04 01:50:27.900680,54091.12369737085,55354.630749099706,52809.96994741126,53971.60131742195,1403912427.2710443,53971.60131742195
2024-12-05 01:50:27.900680,55309.54162915569,57039.50590596342,52798.877090788876,54828.79882107124,1669964356.376431,54828.79882107124
2024-12-06 01:50:27.900680,52179.37778081668,53963.66341166734,51267.37405608932,52752.363953421365,1589102254.2083635,52752.363953421365
2024-12-07 01:50:27.900680,56895.2124329204,55932.56725318702,54653.92668834319,55787.64050965156,4892307191.649193,55787.64050965156
2024-12-08 01:50:27.900680,58953.51117882514,60129.24601554883,55173.41789218118,57854.74959854108,4037170027.6738944,57854.74959854108
2024-12-09 01:50:27.900680,57446.57032148238,57678.13305745321,56024.9366291025,57103.20716907031,4871045861.078248,57103.20716907031
2024-12-10 01:50:27.900680,53644.29580927556,54998.966626292975,54245.75255910739,54296.85176947232,2758961946.0316343,54296.85176947232
2024-12-11 01:50:27.900680,57012.22315502525,57070.309659672974,54311.992784819384,56604.15644977529,2113473926.6506264,56604.15644977529
2024-12-12 01:50:27.900680,55500.16843767446,57398.72872252856,55880.85488370909,56466.42550447743,4193172788.8367467,56466.42550447743
2024-12-13 01:50:27.900680,57560.0266631573,60880.93101072909,58391.189618496304,58661.32857450641,2305015672.164587,58661.32857450641
2024-12-14 01:50:27.900680,55434.82009979419,57431.08456484998,55819.81939205472,55977.39129044128,2197533494.821393,55977.39129044128
2024-12-15 01:50:27.900680,54952.56898576492,55598.631100943625,54925.15403265077,55034.850585411965,1930023968.8313248,55034.850585411965
2024-12-16 01:50:27.900680,55910.23157558081,57516.93942779549,53780.23517671436,55098.57989311358,1518715912.8969414,55098.57989311358
2024-12-17 01:50:27.900680,55733.37095099033,57660.52651435892,55168.82954440422,55231.4954532338,2025852244.0670638,55231.4954532338
2024-12-18 01:50:27.900680,55074.83158225157,56919.58936823132,53883.41238598798,54545.29166275931,2421278993.8955507,54545.29166275931
2024-12-19 01:50:27.900680,55463.889965125345,56293.889103454996,53297.88370820953,55629.681247343586,3695976832.5829215,55629.681247343586
2024-12-20 01:50:27.900680,53597.724500362456,55146.842551366804,52519.5331922855,53930.07399041349,1250259368.8778062,53930.07399041349
2024-12-21 01:50:27.900680,53476.64927928505,56401.28980263197,52996.895841737125,53753.93624378285,1842027758.6613717,53753.93624378285
2024-12-22 01:50:27.900680,55055.61988375125,56086.773530080776,51969.98695147656,54002.25288141578,4236094561.1667056,54002.25288141578
2024-12-23 01:50:27.900680,53887.1472859777,54971.58305871411,53910.55490665233,54897.01254552166,1587687694.335083,54897.01254552166
2024-12-24 01:50:27.900680,56961.8594011227,56320.709173088064,55201.873520200046,56137.68742494542,2370580586.090086,56137.68742494542
2024-12-25 01:50:27.900680,54500.51707185054,55589.800058673965,52055.0341832047,54329.54111805001,4458635687.43256,54329.54111805001
2024-12-26 01:50:27.900680,51810.160909230326,54298.827598435935,50808.26467319655,51937.68783707596,1619701244.5737705,51937.68783707596
2024-12-27 01:50:27.900680,54507.86208307221,55476.178877895436,53404.26683295992,54021.11528141985,1330947342.4727597,54021.11528141985
2024-12-28 01:50:27.900680,54587.83357676258,55976.40788470674,53248.51793778432,54616.9576512287,2938151980.3200436,54616.9576512287
2024-12-29 01:50:27.900680,54256.14675758829,53739.57237954025,50817.12108745175,53457.653553973396,2209678045.1141453,53457.653553973396
2024-12-30 01:50:27.900680,56958.63818840271,57901.06068827843,53282.43242383441,56060.102682737284,3253633457.9354167,56060.102682737284
2024-12-31 01:50:27.900680,56134.94595539304,58625.94917840961,54500.94113028381,56311.26570282503,4215219561.9339004,56311.26570282503
2025-01-01 01:50:27.900680,57876.218167896695,59508.305722227306,58182.02215989001,58397.52635157288,1548593952.6109726,58397.52635157288
2025-01-02 01:50:27.900680,58790.85369607608,60846.031797506694,56315.48602038546,58574.47880149596,3322796338.2171397,58574.47880149596
2025-01-03 01:50:27.900680,63401.11834233434,65380.14820000675,61232.03688714106,62372.31606527284,3022035041.559456,62372.31606527284
2025-01-04 01:50:27.900680,65048.994181401016,66481.15481436363,63250.86980183698,65810.65461121353,1576315144.0527983,65810.65461121353
2025-01-05 01:50:27.900680,65707.91770147881,67097.23401301766,63168.62985272908,65386.30448251654,3495993942.1159296,65386.30448251654
2025-01-06 01:50:27.900680,67742.14853057472,68355.00366776306,66875.52441530889,67387.52781096268,2094561671.4430866,67387.52781096268
2025-01-07 01:50:27.900680,69414.96983236501,71500.06426792426,67841.32820955997,68773.68814016502,2951337274.17605,68773.68814016502
2025-01-08 01:50:27.900680,70670.85218963143,73799.40640443927,68483.67088728932,71727.92764658568,1329089297.1082475,71727.92764658568
2025-01-09 01:50:27.900680,70353.21075299868,71964.18953451542,67758.61834057306,69751.05003657143,2838336228.854492,69751.05003657143
2025-01-10 01:50:27.900680,72438.86144426992,74116.22328166706,67813.05972527042,71272.7465964653,2225853872.1712813,71272.7465964653
2025-01-11 01:50:27.900680,72702.17396833844,75103.8509598837,71734.2610442282,73645.77337523451,4289524844.7414174,73645.77337523451
2025-01-12 01:50:27.900680,69196.53617762135,73130.33107043535,68750.37612667588,69930.68720359106,1227914907.989473,69930.68720359106
2025-01-13 01:50:27.900680,68833.2594207671,69359.92794540092,64581.702629952764,67559.37313860444,2674429099.67332,67559.37313860444
2025-01-14 01:50:27.900680,62801.99284398635,64116.16814028343,61351.92785434206,63613.76310621682,2833725696.525752,63613.76310621682
